AAA,ZZZi,AEl,Mass,dMass,FirstExc,NNNi,DeltaZ,DeltaN,Zshell,Nshell,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
194,83,194Bi,-15860,5,0.145,111,1.0,15.0,,,16.0,33.51206218930888,1175.6860580434861,4.041237113402062,1.0,1.0
194,83,194Bi,-15880,50,,111,1.0,15.0,,,16.0,33.51206218930888,1175.6860580434861,4.041237113402062,1.0,1.0
194,83,194Bi,-16023,5,,111,1.0,15.0,,,16.0,33.51206218930888,1175.6860580434861,4.041237113402062,1.0,1.0
185,83,185Bi,-2156,13,,102,1.0,20.0,,,21.0,32.46742297798574,1194.450166422546,1.9513513513513514,1.0,0.0
185,83,185Bi, -2240.0,  80.0,,102,1.0,20.0,,,21.0,32.46742297798574,1194.450166422546,1.9513513513513514,1.0,0.0
192,83,192Bi,-13398,9,0.147,109,1.0,17.0,,,18.0,33.28134116883046,1179.754208307605,3.5208333333333335,1.0,1.0
184,83,184Bi,  1400.0, 160.0,,101,1.0,19.0,,,20.0,32.35031759636025,1196.6101171784128,1.7608695652173914,1.0,1.0
186,83,186Bi,-3145,17,,103,1.0,21.0,,,22.0,32.584317547703584,1192.30572704124,2.150537634408602,1.0,1.0
200,83,200Bi,-20371,23,,117,1.0,9.0,,,10.0,34.19951893353393,1163.80962930816,5.78,1.0,1.0
200,83,200Bi,-20270.0,  70.0,,117,1.0,9.0,,,10.0,34.19951893353393,1163.80962930816,5.78,1.0,1.0
200,83,200Bi,-19943,23,,117,1.0,9.0,,,10.0,34.19951893353393,1163.80962930816,5.78,1.0,1.0
186,83,186Bi, -2980.0, 100.0,,103,1.0,21.0,,,22.0,32.584317547703584,1192.30572704124,2.150537634408602,1.0,1.0
195,83,195Bi,-18026,5,,112,1.0,14.0,,,15.0,33.62712520483358,1173.6728930466534,4.312820512820513,1.0,0.0
184,83,184Bi,  1250.0, 120.0,,101,1.0,19.0,,,20.0,32.35031759636025,1196.6101171784128,1.7608695652173914,1.0,1.0
192,83,192Bi,-13530,30,,109,1.0,17.0,,,18.0,33.28134116883046,1179.754208307605,3.5208333333333335,1.0,1.0
201,83,201Bi,-19417,26,,118,1.0,8.0,,,9.0,34.3134225418098,1161.8763871619778,6.0945273631840795,1.0,0.0
188,83,188Bi,-7195,11,0.065,105,1.0,21.0,,,22.0,32.817480272024206,1188.0626102733872,2.574468085106383,1.0,1.0
196,83,196Bi,-18009,24,0.15830000000000002,113,1.0,13.0,,,14.0,33.74199169845321,1171.6734464269011,4.591836734693878,1.0,1.0
198,83,198Bi,-18837,28,,115,1.0,11.0,,,12.0,33.97114044720589,1167.7150600186028,5.171717171717172,1.0,1.0
198,83,198Bi,-19085,28,,115,1.0,11.0,,,12.0,33.97114044720589,1167.7150600186028,5.171717171717172,1.0,1.0
198,83,198Bi,-19374,28,,115,1.0,11.0,,,12.0,33.97114044720589,1167.7150600186028,5.171717171717172,1.0,1.0
190,83,190Bi,-10200,50,0.045,107,1.0,19.0,,,20.0,33.0498176243004,1183.8792565841504,3.031578947368421,1.0,1.0
202,83,202Bi,-20751,14,0.007,119,1.0,7.0,,,8.0,34.42713741084797,1159.9559268229275,6.415841584158416,1.0,1.0
202,83,202Bi,-20126,18,,119,1.0,7.0,,,8.0,34.42713741084797,1159.9559268229275,6.415841584158416,1.0,1.0
202,83,202Bi,-18134,18,,119,1.0,7.0,,,8.0,34.42713741084797,1159.9559268229275,6.415841584158416,1.0,1.0
190,83,190Bi,-10475,26,,107,1.0,19.0,,,20.0,33.0498176243004,1183.8792565841504,3.031578947368421,1.0,1.0
197,83,197Bi,-19155,8,0.5,114,1.0,12.0,,,13.0,33.856663005926926,1169.6875554230392,4.878172588832487,1.0,0.0
190,83,190Bi,-10470,30,,107,1.0,19.0,,,20.0,33.0498176243004,1183.8792565841504,3.031578947368421,1.0,1.0
197,83,197Bi,-17284,14,,114,1.0,12.0,,,13.0,33.856663005926926,1169.6875554230392,4.878172588832487,1.0,0.0
190,83,190Bi,-10596,21,,107,1.0,19.0,,,20.0,33.0498176243004,1183.8792565841504,3.031578947368421,1.0,1.0
197,83,197Bi,-16758,8,,114,1.0,12.0,,,13.0,33.856663005926926,1169.6875554230392,4.878172588832487,1.0,0.0
189,83,189Bi,-9707,21,0.0996,106,1.0,20.0,,,21.0,32.93375139020674,1185.9635553531593,2.798941798941799,1.0,0.0
189,83,189Bi,-9881,21,,106,1.0,20.0,,,21.0,32.93375139020674,1185.9635553531593,2.798941798941799,1.0,0.0
199,83,199Bi,-18836,25,,116,1.0,10.0,,,11.0,34.08542532669918,1165.7558028819835,5.472361809045226,1.0,0.0
189,83,189Bi,-10065,21,,106,1.0,20.0,,,21.0,32.93375139020674,1185.9635553531593,2.798941798941799,1.0,0.0
188,83,188Bi,-7130,30,,105,1.0,21.0,,,22.0,32.817480272024206,1188.0626102733872,2.574468085106383,1.0,1.0
188,83,188Bi,-7040,30,,105,1.0,21.0,,,22.0,32.817480272024206,1188.0626102733872,2.574468085106383,1.0,1.0
196,83,196Bi,-17843,25,,113,1.0,13.0,,,14.0,33.74199169845321,1171.6734464269011,4.591836734693878,1.0,1.0
196,83,196Bi,-17737,25,,113,1.0,13.0,,,14.0,33.74199169845321,1171.6734464269011,4.591836734693878,1.0,1.0
191,83,191Bi,-11364.0,  26.0,0.1487,108,1.0,18.0,,,19.0,33.16568041084109,1181.809533383165,3.2722513089005236,1.0,0.0
191,83,191Bi,-13239,7,,108,1.0,18.0,,,19.0,33.16568041084109,1181.809533383165,3.2722513089005236,1.0,0.0
191,83,191Bi,-12997,9,,108,1.0,18.0,,,19.0,33.16568041084109,1181.809533383165,3.2722513089005236,1.0,0.0
197,83,197Bi,-19687,8,,114,1.0,12.0,,,13.0,33.856663005926926,1169.6875554230392,4.878172588832487,1.0,0.0
191,83,191Bi,-12809,7,,108,1.0,18.0,,,19.0,33.16568041084109,1181.809533383165,3.2722513089005236,1.0,0.0
207,84,207Po,-16031,7,0.068557,123,2.0,3.0,,,5.0,34.992923739494074,1178.6022430519456,7.3478260869565215,0.0,1.0
210,84,210Po,-14396.1,1.1,1.181398,126,2.0,0.0,,,2.0,35.33020818053945,1172.9629115939101,8.4,0.0,0.0
210,84,210Po,-15953.1,1.1,,126,2.0,0.0,,,2.0,35.33020818053945,1172.9629115939101,8.4,0.0,0.0
209,84,209Po,-12100.6,1.8,0.54498,125,2.0,1.0,,,3.0,35.21795958518306,1174.8306900856285,8.043062200956937,0.0,1.0
196,84,196Po,-13469,5,0.46312000000000003,112,2.0,14.0,,,16.0,33.74199169845321,1200.2508475592647,4.0,0.0,0.0
196,84,196Po,-10975,5,,112,2.0,14.0,,,16.0,33.74199169845321,1200.2508475592647,4.0,0.0,0.0
208,84,208Po,-17469.2,1.7,0.686526,124,2.0,2.0,,,4.0,35.105531821316504,1176.7104223952824,7.6923076923076925,0.0,0.0
207,84,207Po,-15763,7,,123,2.0,3.0,,,5.0,34.992923739494074,1178.6022430519456,7.3478260869565215,0.0,1.0
208,84,208Po,-15941,1.7,,124,2.0,2.0,,,4.0,35.105531821316504,1176.7104223952824,7.6923076923076925,0.0,0.0
195,84,195Po,-10968,7,0.2,111,2.0,15.0,,,17.0,33.62712520483358,1202.2990611697426,3.7384615384615385,0.0,1.0
207,84,207Po,-17077,7,,123,2.0,3.0,,,5.0,34.992923739494074,1178.6022430519456,7.3478260869565215,0.0,1.0
209,84,209Po,-16366,1.8,,125,2.0,1.0,,,3.0,35.21795958518306,1174.8306900856285,8.043062200956937,0.0,1.0
207,84,207Po,-17146,7,,123,2.0,3.0,,,5.0,34.992923739494074,1178.6022430519456,7.3478260869565215,0.0,1.0
195,84,195Po,-11117,6,,111,2.0,15.0,,,17.0,33.62712520483358,1202.2990611697426,3.7384615384615385,0.0,1.0
193,84,193Po,-8225,15,0.1,109,2.0,17.0,,,19.0,33.39680130004011,1206.4378169112938,3.238341968911917,0.0,1.0
194,84,194Po,-8692,13,0.31931,110,2.0,16.0,,,18.0,33.51206218930888,1204.3613277518639,3.484536082474227,0.0,0.0
191,84,191Po,-5008,12,0.04,107,2.0,19.0,,,21.0,33.16568041084109,1210.6341561486079,2.769633507853403,0.0,1.0
191,84,191Po,-5069,7,,107,2.0,19.0,,,21.0,33.16568041084109,1210.6341561486079,2.769633507853403,0.0,1.0
217,84,217Po,5883,7,0.2541,133,2.0,7.0,,,9.0,36.1110255531613,1160.2123048693115,11.064516129032258,0.0,1.0
218,84,218Po,8356.7,2,0.5097,134,2.0,8.0,,,10.0,36.22188069037562,1158.4355604279767,11.46788990825688,0.0,0.0
219,84,219Po,12681,16,,135,2.0,9.0,,,11.0,36.33256645315319,1156.6696498236718,11.876712328767123,0.0,1.0
189,84,189Po,-1422,22,0.194,105,2.0,21.0,,,23.0,32.93375139020674,1214.8894957276266,2.3333333333333335,0.0,1.0
216,84,216Po,1782.3,1.8,0.54976,132,2.0,6.0,,,8.0,35.99999999999999,1162.0000000000002,10.666666666666666,0.0,0.0
190,84,190Po,-4563,13,0.2341,106,2.0,20.0,,,22.0,33.0498176243004,1212.754360403276,2.5473684210526315,0.0,0.0
221,84,221Po,19774,20,,137,2.0,11.0,,,13.0,36.553433966164725,1153.1698715479663,12.710407239819004,0.0,1.0
222,84,222Po,22490,40,,138,2.0,12.0,,,14.0,36.66361774464523,1151.435778899399,13.135135135135135,0.0,0.0
227,84,227Po, 42280.0, 400.0,,143,2.0,17.0,,,19.0,37.21207647376352,1142.918930286693,15.334801762114537,0.0,1.0
223,84,223Po, 27080.0, 200.0,,139,2.0,13.0,,,15.0,36.77363620550805,1149.7120700663775,13.565022421524663,0.0,1.0
226,84,226Po, 37550.0, 400.0,,142,2.0,16.0,,,18.0,37.1027095082808,1144.6021712023621,14.88495575221239,0.0,0.0
224,84,224Po, 29910.0, 200.0,,140,2.0,14.0,,,16.0,36.88349033646757,1147.9986367225533,14.0,0.0,0.0
220,84,220Po,15263,18,,136,2.0,10.0,,,12.0,36.44308387191581,1154.9144579772596,12.290909090909091,0.0,0.0
188,84,188Po,-544,20,,104,2.0,22.0,,,24.0,32.817480272024206,1217.0397471093236,2.127659574468085,0.0,0.0
215,84,215Po,-541.8,2.1,0.271228,131,2.0,5.0,,,7.0,35.8888029781218,1163.798764481234,10.274418604651164,0.0,1.0
192,84,192Po,-8066,11,0.262,108,2.0,18.0,,,20.0,33.28134116883046,1208.5287011931564,3.0,0.0,0.0
194,84,194Po,-11005,13,,110,2.0,16.0,,,18.0,33.51206218930888,1204.3613277518639,3.484536082474227,0.0,0.0
211,84,211Po,-12432.5,1.3,0.6872,127,2.0,1.0,,,3.0,35.44227874406976,1171.1069545196895,8.763033175355451,0.0,1.0
211,84,211Po,-10970,5,,127,2.0,1.0,,,3.0,35.44227874406976,1171.1069545196895,8.763033175355451,0.0,1.0
211,84,211Po,-10298,5,,127,2.0,1.0,,,3.0,35.44227874406976,1171.1069545196895,8.763033175355451,0.0,1.0
211,84,211Po,-7561,6,,127,2.0,1.0,,,3.0,35.44227874406976,1171.1069545196895,8.763033175355451,0.0,1.0
186,84,186Po,4102,18,,102,2.0,20.0,,,22.0,32.584317547703584,1221.386354530051,1.7419354838709677,0.0,0.0
212,84,212Po,-10369.4,1.2,0.72733,128,2.0,2.0,,,4.0,35.55417239989791,1169.2626885475863,9.132075471698114,0.0,0.0
212,84,212Po,-7446,5,,128,2.0,2.0,,,4.0,35.55417239989791,1169.2626885475863,9.132075471698114,0.0,0.0
197,84,197Po,-13393,10,0.13,113,2.0,13.0,,,15.0,33.856663005926926,1198.2165201894547,4.269035532994923,0.0,1.0
193,84,193Po,-8325,15,,109,2.0,17.0,,,19.0,33.39680130004011,1206.4378169112938,3.238341968911917,0.0,1.0
213,84,213Po,-6654,3,0.292805,129,2.0,3.0,,,5.0,35.665890259784945,1167.4299854047922,9.507042253521126,0.0,1.0
187,84,187Po,2820,30,,103,2.0,21.0,,,23.0,32.70100281537152,1219.2053028276484,1.9304812834224598,0.0,1.0
187,84,187Po,2830,40,,103,2.0,21.0,,,23.0,32.70100281537152,1219.2053028276484,1.9304812834224598,0.0,1.0
214,84,214Po,-4470,1.4,0.609317,130,2.0,4.0,,,6.0,35.77743342332243,1165.6087188196452,9.88785046728972,0.0,0.0
192,84,192Po,-5771,11,,108,2.0,18.0,,,20.0,33.28134116883046,1208.5287011931564,3.0,0.0,0.0
210,84,210Po,-10895.5,1.1,,126,2.0,0.0,,,2.0,35.33020818053945,1172.9629115939101,8.4,0.0,0.0
197,84,197Po,-13197,7,,113,2.0,13.0,,,15.0,33.856663005926926,1198.2165201894547,4.269035532994923,0.0,1.0
225,84,225Po, 34580.0, 300.0,,141,2.0,15.0,,,17.0,36.993181114957046,1146.2953721488027,14.44,0.0,1.0
199,84,199Po,-14927,5,0.072,115,2.0,11.0,,,13.0,34.08542532669918,1194.1888712449586,4.8291457286432165,0.0,1.0
198,84,198Po,-12907,17,0.60494,114,2.0,12.0,,,14.0,33.97114044720589,1196.1959151410076,4.545454545454546,0.0,0.0
200,84,200Po,-14125,11,0.6658999999999999,116,2.0,10.0,,,12.0,34.19951893353393,1192.1952300229934,5.12,0.0,0.0
198,84,198Po,-12730.0,  50.0,,114,2.0,12.0,,,14.0,33.97114044720589,1196.1959151410076,4.545454545454546,0.0,0.0
200,84,200Po,-14346,8,,116,2.0,10.0,,,12.0,34.19951893353393,1192.1952300229934,5.12,0.0,0.0
203,84,203Po,-17311,5,0.06251,119,2.0,7.0,,,9.0,34.540664785434856,1186.2931767687285,6.0344827586206895,0.0,1.0
203,84,203Po,-16669,5,,119,2.0,7.0,,,9.0,34.540664785434856,1186.2931767687285,6.0344827586206895,0.0,1.0
198,84,198Po,-15473,17,,114,2.0,12.0,,,14.0,33.97114044720589,1196.1959151410076,4.545454545454546,0.0,0.0
203,84,203Po,-15153,5,,119,2.0,7.0,,,9.0,34.540664785434856,1186.2931767687285,6.0344827586206895,0.0,1.0
204,84,204Po,-18341,10,0.684341,120,2.0,6.0,,,8.0,34.65400589606056,1184.3516132712466,6.352941176470588,0.0,0.0
206,84,206Po,-18189,4,0.70066,122,2.0,4.0,,,6.0,34.880134177302764,1180.5062887580336,7.009708737864078,0.0,0.0
206,84,206Po,-16603,4,,122,2.0,4.0,,,6.0,34.880134177302764,1180.5062887580336,7.009708737864078,0.0,0.0
200,84,200Po,-16942,8,,116,2.0,10.0,,,12.0,34.19951893353393,1192.1952300229934,5.12,0.0,0.0
202,84,202Po,-16230,15,0.6772,118,2.0,8.0,,,10.0,34.42713741084797,1188.2475347942184,5.7227722772277225,0.0,0.0
202,84,202Po,-17942,9,,118,2.0,8.0,,,10.0,34.42713741084797,1188.2475347942184,5.7227722772277225,0.0,0.0
199,84,199Po,-15239,5,,115,2.0,11.0,,,13.0,34.08542532669918,1194.1888712449586,4.8291457286432165,0.0,1.0
205,84,205Po,-17521,10,0.143166,121,2.0,5.0,,,7.0,34.76716195915227,1182.4226984351694,6.678048780487805,0.0,1.0
205,84,205Po,-17378,10,,121,2.0,5.0,,,7.0,34.76716195915227,1182.4226984351694,6.678048780487805,0.0,1.0
205,84,205Po,-16641,10,,121,2.0,5.0,,,7.0,34.76716195915227,1182.4226984351694,6.678048780487805,0.0,1.0
205,84,205Po,-16060,10,,121,2.0,5.0,,,7.0,34.76716195915227,1182.4226984351694,6.678048780487805,0.0,1.0
205,84,205Po,-14434,10,,121,2.0,5.0,,,7.0,34.76716195915227,1182.4226984351694,6.678048780487805,0.0,1.0
201,84,201Po,-16097,5,0.0063,117,2.0,9.0,,,11.0,34.3134225418098,1190.214835629343,5.417910447761194,0.0,1.0
201,84,201Po,-16521,5,,117,2.0,9.0,,,11.0,34.3134225418098,1190.214835629343,5.417910447761194,0.0,1.0
206,84,206Po,-15927,4,,122,2.0,4.0,,,6.0,34.880134177302764,1180.5062887580336,7.009708737864078,0.0,0.0
204,84,204Po,-16702,10,,120,2.0,6.0,,,8.0,34.65400589606056,1184.3516132712466,6.352941176470588,0.0,0.0
225,85,225At, 30300.0, 300.0,,140,3.0,14.0,,,17.0,36.993181114957046,1173.916947381304,13.444444444444445,1.0,0.0
219,85,219At,10396,3,0.0589,134,3.0,8.0,,,11.0,36.33256645315319,1184.5412076507482,10.963470319634704,1.0,0.0
211,85,211At,-6832.7,2.7,0.67411,126,3.0,0.0,,,3.0,35.44227874406976,1199.3263992069108,7.966824644549763,1.0,0.0
211,85,211At,-11647.2,2.7,,126,3.0,0.0,,,3.0,35.44227874406976,1199.3263992069108,7.966824644549763,1.0,0.0
194,85,194At,-716,24,,109,3.0,17.0,,,20.0,33.51206218930888,1233.382082637451,2.9690721649484537,1.0,1.0
199,85,199At,-6530,5,,114,3.0,12.0,,,15.0,34.08542532669918,1222.9645066966443,4.226130653266332,1.0,0.0
199,85,199At,-8250,5,,114,3.0,12.0,,,15.0,34.08542532669918,1222.9645066966443,4.226130653266332,1.0,0.0
199,85,199At,-8579,5,,114,3.0,12.0,,,15.0,34.08542532669918,1222.9645066966443,4.226130653266332,1.0,0.0
199,85,199At,-8823,5,,114,3.0,12.0,,,15.0,34.08542532669918,1222.9645066966443,4.226130653266332,1.0,0.0
194,85,194At,-740,30,,109,3.0,17.0,,,20.0,33.51206218930888,1233.382082637451,2.9690721649484537,1.0,1.0
220,85,220At,14376,14,,135,3.0,9.0,,,12.0,36.44308387191581,1182.7437220249044,11.363636363636363,1.0,1.0
210,85,210At,-7944,8,0.07265,125,3.0,1.0,,,4.0,35.33020818053945,1201.2270781383418,7.619047619047619,1.0,1.0
210,85,210At,-9422,8,,125,3.0,1.0,,,4.0,35.33020818053945,1201.2270781383418,7.619047619047619,1.0,1.0
210,85,210At,-11972,8,,125,3.0,1.0,,,4.0,35.33020818053945,1201.2270781383418,7.619047619047619,1.0,1.0
229,85,229At, 44890.0, 400.0,,144,3.0,18.0,,,21.0,37.43032990148211,1167.0417270593116,15.200873362445416,1.0,0.0
193,85,193At,-25,21,0.005,108,3.0,18.0,,,21.0,33.39680130004011,1235.5086076802406,2.7409326424870466,1.0,0.0
203,85,203At,-12163,11,0.2214,118,3.0,8.0,,,11.0,34.540664785434856,1214.878554522192,5.364532019704433,1.0,0.0
212,85,212At,-8628.1,2.4,0.054990000000000004,127,3.0,1.0,,,4.0,35.55417239989791,1197.4376930909016,8.320754716981131,1.0,1.0
201,85,201At,-10789,8,0.6349,116,3.0,10.0,,,13.0,34.3134225418098,1218.8947111866767,4.781094527363184,1.0,0.0
215,85,215At,-1257,7,0.16988,130,3.0,4.0,,,7.0,35.8888029781218,1191.8421082036732,9.418604651162791,1.0,0.0
201,85,201At,-10330,8,,116,3.0,10.0,,,13.0,34.3134225418098,1218.8947111866767,4.781094527363184,1.0,0.0
214,85,214At,-3147,5,0.059,129,3.0,3.0,,,6.0,35.77743342332243,1193.6956758996366,9.046728971962617,1.0,1.0
214,85,214At,-3321,8,,129,3.0,3.0,,,6.0,35.77743342332243,1193.6956758996366,9.046728971962617,1.0,1.0
214,85,214At,-3379,4,,129,3.0,3.0,,,6.0,35.77743342332243,1193.6956758996366,9.046728971962617,1.0,1.0
201,85,201At,-8469,8,,116,3.0,10.0,,,13.0,34.3134225418098,1218.8947111866767,4.781094527363184,1.0,0.0
192,85,192At,2926,28,,107,3.0,19.0,,,22.0,33.28134116883046,1237.649874715883,2.5208333333333335,1.0,1.0
200,85,200At,-8644,25,0.112,115,3.0,11.0,,,14.0,34.19951893353393,1220.9228259271617,4.5,1.0,1.0
200,85,200At,-8875,25,,115,3.0,11.0,,,14.0,34.19951893353393,1220.9228259271617,4.5,1.0,1.0
200,85,200At,-8988,24,,115,3.0,11.0,,,14.0,34.19951893353393,1220.9228259271617,4.5,1.0,1.0
191,85,191At,3922,18,0.055,106,3.0,20.0,,,23.0,33.16568041084109,1239.806063525683,2.3089005235602094,1.0,0.0
191,85,191At,3864,16,,106,3.0,20.0,,,23.0,33.16568041084109,1239.806063525683,2.3089005235602094,1.0,0.0
193,85,193At,-59,21,,108,3.0,18.0,,,21.0,33.39680130004011,1235.5086076802406,2.7409326424870466,1.0,0.0
216,85,216At,2257,4,0.044590000000000005,131,3.0,5.0,,,8.0,35.99999999999999,1190.0000000000002,9.796296296296296,1.0,1.0
213,85,213At,-3582,27,0.3405,128,3.0,2.0,,,5.0,35.665890259784945,1195.5608284265943,8.68075117370892,1.0,0.0
213,85,213At,-5222,24,,128,3.0,2.0,,,5.0,35.665890259784945,1195.5608284265943,8.68075117370892,1.0,0.0
213,85,213At,-6580,5,,128,3.0,2.0,,,5.0,35.665890259784945,1195.5608284265943,8.68075117370892,1.0,0.0
204,85,204At,-11875,23,0.5872999999999999,119,3.0,7.0,,,10.0,34.65400589606056,1212.89020636212,5.666666666666667,1.0,1.0
204,85,204At,-11288,23,,119,3.0,7.0,,,10.0,34.65400589606056,1212.89020636212,5.666666666666667,1.0,1.0
193,85,193At,-67,22,,108,3.0,18.0,,,21.0,33.39680130004011,1235.5086076802406,2.7409326424870466,1.0,0.0
217,85,217At,4395,5,0.10013,132,3.0,6.0,,,9.0,36.1110255531613,1188.1692278782107,10.179723502304148,1.0,0.0
203,85,203At,-9833,11,,118,3.0,8.0,,,11.0,34.540664785434856,1214.878554522192,5.364532019704433,1.0,0.0
203,85,203At,-11480,11,,118,3.0,8.0,,,11.0,34.540664785434856,1214.878554522192,5.364532019704433,1.0,0.0
205,85,205At,-12985,12,0.26505,120,3.0,6.0,,,9.0,34.76716195915227,1210.9148116504746,5.975609756097561,1.0,0.0
218,85,218At,8100,12,,133,3.0,7.0,,,10.0,36.22188069037562,1186.3496703178075,10.568807339449542,1.0,1.0
212,85,212At,-3856.7,2.8,,127,3.0,1.0,,,4.0,35.55417239989791,1197.4376930909016,8.320754716981131,1.0,1.0
212,85,212At,-8405.2,2.4,,127,3.0,1.0,,,4.0,35.55417239989791,1197.4376930909016,8.320754716981131,1.0,1.0
216,85,216At,2417,10,,131,3.0,5.0,,,8.0,35.99999999999999,1190.0000000000002,9.796296296296296,1.0,1.0
205,85,205At,-10645,12,,120,3.0,6.0,,,9.0,34.76716195915227,1210.9148116504746,5.975609756097561,1.0,0.0
192,85,192At,2926,28,,107,3.0,19.0,,,22.0,33.28134116883046,1237.649874715883,2.5208333333333335,1.0,1.0
223,85,223At,23428,14,,138,3.0,12.0,,,15.0,36.77363620550805,1177.4159753691818,12.596412556053812,1.0,0.0
202,85,202At,-10010,28,,117,3.0,9.0,,,12.0,34.42713741084797,1216.8800055121512,5.069306930693069,1.0,1.0
207,85,207At,-13227,12,0.34455,122,3.0,4.0,,,7.0,34.992923739494074,1207.0022971013902,6.613526570048309,1.0,0.0
209,85,209At,-10455,5,0.40837,124,3.0,2.0,,,5.0,35.21795958518306,1203.1398633407039,7.277511961722488,1.0,0.0
209,85,209At,-12884,5,,124,3.0,2.0,,,5.0,35.21795958518306,1203.1398633407039,7.277511961722488,1.0,0.0
207,85,207At,-11110,12,,122,3.0,4.0,,,7.0,34.992923739494074,1207.0022971013902,6.613526570048309,1.0,0.0
198,85,198At,-6709,5,,113,3.0,13.0,,,16.0,33.97114044720589,1225.0199130962126,3.95959595959596,1.0,1.0
224,85,224At,27711,22,,139,3.0,13.0,,,16.0,36.88349033646757,1175.661254474904,13.017857142857142,1.0,1.0
202,85,202At,-10401,28,,117,3.0,9.0,,,12.0,34.42713741084797,1216.8800055121512,5.069306930693069,1.0,1.0
202,85,202At,-10595,28,,117,3.0,9.0,,,12.0,34.42713741084797,1216.8800055121512,5.069306930693069,1.0,1.0
227,85,227At, 37430.0, 300.0,,142,3.0,16.0,,,19.0,37.21207647376352,1170.4591454743243,14.312775330396477,1.0,0.0
195,85,195At,-3441,8,0.033,110,3.0,16.0,,,19.0,33.62712520483358,1231.270122884676,3.2051282051282053,1.0,0.0
195,85,195At, -3370.0,  40.0,,110,3.0,16.0,,,19.0,33.62712520483358,1231.270122884676,3.2051282051282053,1.0,0.0
196,85,196At,-3910,30,0.1579,111,3.0,15.0,,,18.0,33.74199169845321,1229.1725547293674,3.4489795918367347,1.0,1.0
196,85,196At,-3950,18,,111,3.0,15.0,,,18.0,33.74199169845321,1229.1725547293674,3.4489795918367347,1.0,1.0
195,85,195At,-3470,10,,110,3.0,16.0,,,19.0,33.62712520483358,1231.270122884676,3.2051282051282053,1.0,0.0
196,85,196At,-3750,30,,111,3.0,15.0,,,18.0,33.74199169845321,1229.1725547293674,3.4489795918367347,1.0,1.0
226,85,226At, 34660.0, 300.0,,141,3.0,15.0,,,18.0,37.1027095082808,1172.1829464120576,13.876106194690266,1.0,1.0
206,85,206At,-12439,14,,121,3.0,5.0,,,8.0,34.880134177302764,1208.9522234269018,6.29126213592233,1.0,1.0
206,85,206At,-11629,14,,121,3.0,5.0,,,8.0,34.880134177302764,1208.9522234269018,6.29126213592233,1.0,1.0
208,85,208At,-12470,9,0.023527,123,3.0,3.0,,,6.0,35.105531821316504,1205.0648904048073,6.9423076923076925,1.0,1.0
197,85,197At,-6355,8,0.052,112,3.0,14.0,,,17.0,33.856663005926926,1227.0892074229355,3.700507614213198,1.0,0.0
197,85,197At,-6311,9,,112,3.0,14.0,,,17.0,33.856663005926926,1227.0892074229355,3.700507614213198,1.0,0.0
222,85,222At,20953,16,,137,3.0,11.0,,,14.0,36.66361774464523,1179.1812193548064,12.18018018018018,1.0,1.0
228,85,228At, 41880.0, 400.0,,143,3.0,17.0,,,20.0,37.32128295889665,1168.745440028606,14.75438596491228,1.0,1.0
198,85,198At,-6442,5,,113,3.0,13.0,,,16.0,33.97114044720589,1225.0199130962126,3.95959595959596,1.0,1.0
221,85,221At,16783,14,,136,3.0,10.0,,,13.0,36.553433966164725,1180.9570973683992,11.76923076923077,1.0,0.0
197,85,197At,-6044,8,,112,3.0,14.0,,,17.0,33.856663005926926,1227.0892074229355,3.700507614213198,1.0,0.0
208,85,208At,-10194,9,,123,3.0,3.0,,,6.0,35.105531821316504,1205.0648904048073,6.9423076923076925,1.0,1.0
217,86,217Rn,3659,4,0.08889,131,4.0,5.0,,,9.0,36.1110255531613,1216.4589713991204,9.331797235023041,0.0,1.0
218,86,218Rn,5217.4,2.3,0.32432,132,4.0,6.0,,,10.0,36.22188069037562,1214.59609103966,9.706422018348624,0.0,0.0
204,86,204Rn,-7970,7,0.5428999999999999,118,4.0,8.0,,,12.0,34.65400589606056,1241.7685446088371,5.019607843137255,0.0,0.0
203,86,203Rn,-5822,5,0.362,117,4.0,9.0,,,13.0,34.540664785434856,1243.804234391768,4.733990147783251,0.0,1.0
198,86,198Rn,-1230,13,0.339,112,4.0,14.0,,,18.0,33.97114044720589,1254.1870538842177,3.414141414141414,0.0,0.0
203,86,203Rn,-6184,6,,117,4.0,9.0,,,13.0,34.540664785434856,1243.804234391768,4.733990147783251,0.0,1.0
231,86,231Rn, 46550.0, 300.0,,145,4.0,19.0,,,23.0,37.64794886261285,1191.3701566480518,15.069264069264069,0.0,1.0
226,86,226Rn,28747,10,,140,4.0,14.0,,,18.0,37.1027095082808,1200.0920641837733,12.902654867256636,0.0,0.0
