index,Z,N,A,MthFL,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
3367,60,105,165,-25.74,10.0,21.0,31.0,30.08310291760778,645.4192989595853,12.272727272727273,0.0,1.0
3368,60,106,166,-21.8,10.0,20.0,30.0,30.20452836208127,644.1206650708899,12.74698795180723,0.0,0.0
3369,60,107,167,-16.19,10.0,19.0,29.0,30.32571022328558,642.832420301982,13.22754491017964,0.0,1.0
3370,60,108,168,-12.06,10.0,18.0,28.0,30.446650444080973,641.5544200717064,13.714285714285714,0.0,0.0
3371,60,109,169,-6.14,10.0,17.0,27.0,30.567350940369842,640.286522656268,14.207100591715976,0.0,1.0
3372,60,110,170,-1.73,10.0,16.0,26.0,30.687813601627905,639.0285891162517,14.705882352941176,0.0,0.0
3373,60,111,171,4.41,10.0,15.0,25.0,30.808040291421882,637.7804832259269,15.210526315789474,0.0,1.0
3374,60,112,172,8.92,10.0,14.0,24.0,30.92803284791408,636.5420714047434,15.720930232558139,0.0,0.0
3375,60,113,173,15.13,10.0,13.0,23.0,31.047793084354215,635.3132226509478,16.23699421965318,0.0,1.0
3376,60,114,174,19.9,10.0,12.0,22.0,31.167322789559027,634.0938084772356,16.75862068965517,0.0,0.0
3377,60,115,175,26.25,10.0,11.0,21.0,31.286623728379862,632.8837028483699,17.285714285714285,0.0,1.0
3378,60,116,176,31.33,10.0,10.0,20.0,31.405697642158753,631.6827821206933,17.818181818181817,0.0,0.0
3379,60,117,177,37.65,10.0,9.0,19.0,31.524546249173255,630.4909249834653,18.35593220338983,0.0,1.0
3380,60,118,178,42.74,10.0,8.0,18.0,31.6431712450704,629.3080124019621,18.89887640449438,0.0,0.0
3381,60,119,179,49.66,10.0,7.0,17.0,31.7615743032901,628.1339275622737,19.446927374301676,0.0,1.0
3382,60,120,180,54.83,10.0,6.0,16.0,31.879757075478327,626.9685558177406,20.0,0.0,0.0
3383,60,121,181,61.58,10.0,5.0,15.0,31.997721191890314,625.811784636971,20.558011049723756,0.0,1.0
3384,60,122,182,66.82,10.0,4.0,14.0,32.11546826178415,624.6635035533842,21.12087912087912,0.0,0.0
3385,60,123,183,73.09,10.0,3.0,13.0,32.232999873805014,623.5236041162283,21.688524590163933,0.0,1.0
3386,60,124,184,78.24,10.0,2.0,12.0,32.35031759636025,622.3919798430181,22.26086956521739,0.0,0.0
3387,60,125,185,85.06,10.0,1.0,11.0,32.46742297798574,621.268526173349,22.83783783783784,0.0,1.0
3388,60,126,186,90.58,10.0,0.0,10.0,32.584317547703584,620.1531404240361,23.419354838709676,0.0,0.0
3389,60,127,187,99.47,10.0,1.0,11.0,32.70100281537152,619.0457217455357,24.005347593582886,0.0,1.0
3390,60,128,188,106.83,10.0,2.0,12.0,32.817480272024206,617.9461710796048,24.595744680851062,0.0,0.0
3391,60,129,189,116.12,10.0,3.0,13.0,32.93375139020674,616.8543911181581,25.19047619047619,0.0,1.0
3392,60,130,190,123.5,10.0,4.0,14.0,33.0498176243004,615.7702862632813,25.789473684210527,0.0,0.0
3393,60,131,191,132.3,10.0,5.0,15.0,33.16568041084109,614.6937625883637,26.392670157068064,0.0,1.0
3394,60,132,192,139.69,10.0,6.0,16.0,33.28134116883046,613.6247278003118,27.0,0.0,0.0
3395,60,133,193,148.46,10.0,7.0,17.0,33.39680130004011,612.5630912028084,27.61139896373057,0.0,1.0
3396,60,134,194,155.9,10.0,8.0,18.0,33.51206218930888,611.5087636605849,28.22680412371134,0.0,0.0
3397,60,135,195,164.77,10.0,9.0,19.0,33.62712520483358,610.4616575646713,28.846153846153847,0.0,1.0
3398,60,136,196,171.95,10.0,10.0,20.0,33.74199169845321,609.4216867985939,29.46938775510204,0.0,0.0
3399,60,137,197,180.74,10.0,11.0,21.0,33.856663005926926,608.388766705489,30.096446700507613,0.0,1.0
3400,60,138,198,188.12,10.0,12.0,22.0,33.97114044720589,607.3628140561054,30.727272727272727,0.0,0.0
3401,60,139,199,196.96,10.0,13.0,23.0,34.08542532669918,606.343747017664,31.36180904522613,0.0,1.0
3402,60,140,200,204.43,10.0,14.0,24.0,34.19951893353393,605.3314851235508,32.0,0.0,0.0
3403,60,141,201,213.49,10.0,15.0,25.0,34.3134225418098,604.3259492438145,32.64179104477612,0.0,1.0
3404,61,59,120,-5.73,11.0,9.0,20.0,24.328807982293597,742.0286434599549,0.03333333333333333,1.0,1.0
3405,61,60,121,-14.06,11.0,10.0,21.0,24.463780996262468,739.9788301348814,0.008264462809917356,1.0,0.0
3406,61,61,122,-19.57,11.0,11.0,22.0,24.598382690509563,737.9514807152872,0.0,1.0,1.0
3407,61,62,123,-26.51,11.0,12.0,23.0,24.732617117726065,735.9461678933125,0.008130081300813009,1.0,0.0
3408,61,63,124,-30.9,11.0,13.0,24.0,24.8664882538245,733.9624758790137,0.03225806451612903,1.0,1.0
3409,61,64,125,-36.75,11.0,14.0,25.0,24.999999999999996,732.0000000000001,0.072,1.0,0.0
3450,61,105,166,-30.34,11.0,21.0,32.0,30.20452836208127,665.9552638868523,11.662650602409638,1.0,1.0
3451,61,106,167,-26.42,11.0,20.0,31.0,30.32571022328558,664.6233498037441,12.125748502994012,1.0,0.0
3452,61,107,168,-21.24,11.0,19.0,30.0,30.446650444080973,663.3020275317643,12.595238095238095,1.0,1.0
3453,61,108,169,-17.16,11.0,18.0,29.0,30.567350940369842,661.9911505429211,13.071005917159763,1.0,0.0
3454,61,109,170,-11.68,11.0,17.0,28.0,30.687813601627905,660.6905751879891,13.552941176470588,1.0,1.0
3455,61,110,171,-7.22,11.0,16.0,27.0,30.808040291421882,659.400160623416,14.04093567251462,1.0,0.0
3456,61,111,172,-1.58,11.0,15.0,26.0,30.92803284791408,658.1197687404974,14.534883720930232,1.0,1.0
3457,61,112,173,2.96,11.0,14.0,25.0,31.047793084354215,656.8492640967426,15.034682080924856,1.0,0.0
3458,61,113,174,8.72,11.0,13.0,24.0,31.167322789559027,655.5885138493453,15.540229885057471,1.0,1.0
3459,61,114,175,13.42,11.0,12.0,23.0,31.286623728379862,654.3373876906875,16.05142857142857,1.0,0.0
3460,61,115,176,19.39,11.0,11.0,22.0,31.405697642158753,653.0957577858015,16.568181818181817,1.0,1.0
3461,61,116,177,24.23,11.0,10.0,21.0,31.524546249173255,651.8634987117184,17.09039548022599,1.0,0.0
3462,61,117,178,30.48,11.0,9.0,20.0,31.6431712450704,650.6404873986387,17.617977528089888,1.0,1.0
3463,61,118,179,35.41,11.0,8.0,19.0,31.7615743032901,649.4266030728593,18.150837988826815,1.0,0.0
3464,61,119,180,41.99,11.0,7.0,18.0,31.879757075478327,648.2217272013928,18.68888888888889,1.0,1.0
3465,61,120,181,47.31,11.0,6.0,17.0,31.997721191890314,647.0257434382243,19.23204419889503,1.0,0.0
3466,61,121,182,53.39,11.0,5.0,16.0,32.11546826178415,645.838537572143,19.78021978021978,1.0,1.0
3467,61,122,183,58.64,11.0,4.0,15.0,32.232999873805014,644.6599974761004,20.333333333333332,1.0,0.0
3468,61,123,184,64.51,11.0,3.0,14.0,32.35031759636025,643.4900130580356,20.891304347826086,1.0,1.0
3469,61,124,185,69.68,11.0,2.0,13.0,32.46742297798574,642.3284762131235,21.454054054054055,1.0,0.0
3470,61,125,186,76.07,11.0,1.0,12.0,32.584317547703584,641.1752807773934,22.021505376344088,1.0,1.0
3471,61,126,187,81.57,11.0,0.0,11.0,32.70100281537152,640.0303224826725,22.593582887700535,1.0,0.0
3472,61,127,188,90.05,11.0,1.0,12.0,32.817480272024206,638.8934989128118,23.170212765957448,1.0,1.0
3473,61,128,189,97.39,11.0,2.0,13.0,32.93375139020674,637.7647094611465,23.75132275132275,1.0,0.0
3474,61,129,190,106.19,11.0,3.0,14.0,33.0498176243004,636.6438552891552,24.33684210526316,1.0,1.0
3475,61,130,191,113.43,11.0,4.0,15.0,33.16568041084109,635.5308392862744,24.926701570680628,1.0,0.0
3476,61,131,192,121.8,11.0,5.0,16.0,33.28134116883046,634.4255660308307,25.520833333333332,1.0,1.0
3477,61,132,193,129.21,11.0,6.0,17.0,33.39680130004011,633.3279417520562,26.11917098445596,1.0,0.0
3478,61,133,194,137.65,11.0,7.0,18.0,33.51206218930888,632.2378742931471,26.721649484536083,1.0,1.0
3479,61,134,195,145.04,11.0,8.0,19.0,33.62712520483358,631.1552730753382,27.328205128205127,1.0,0.0
3480,61,135,196,153.58,11.0,9.0,20.0,33.74199169845321,630.0800490629531,27.93877551020408,1.0,1.0
3481,61,136,197,160.59,11.0,10.0,21.0,33.856663005926926,629.012114729404,28.553299492385786,1.0,0.0
3482,61,137,198,168.96,11.0,11.0,22.0,33.97114044720589,627.951384024109,29.171717171717173,1.0,1.0
3483,61,138,199,176.25,11.0,12.0,23.0,34.08542532669918,626.8977723402967,29.79396984924623,1.0,0.0
3484,61,139,200,184.85,11.0,13.0,24.0,34.19951893353393,625.8511964836712,30.42,1.0,1.0
3485,61,140,201,192.25,11.0,14.0,25.0,34.3134225418098,624.8115746419099,31.049751243781095,1.0,0.0
3486,61,141,202,200.8,11.0,15.0,26.0,34.42713741084797,623.7788263549684,31.683168316831683,1.0,1.0
3487,61,142,203,208.4,11.0,16.0,27.0,34.540664785434856,622.7528724861656,32.320197044334975,1.0,0.0
3488,61,143,204,216.96,11.0,17.0,28.0,34.65400589606056,621.7336351940279,32.96078431372549,1.0,1.0
3489,61,144,205,224.87,11.0,18.0,29.0,34.76716195915227,620.7210379048652,33.604878048780485,1.0,0.0
3490,62,61,123,-10.85,12.0,11.0,23.0,24.732617117726065,760.4777068230895,0.008130081300813009,0.0,1.0
3491,62,62,124,-18.69,12.0,12.0,24.0,24.8664882538245,758.4278917416475,0.0,0.0,0.0
3492,62,63,125,-23.23,12.0,13.0,25.0,24.999999999999996,756.4000000000001,0.008,0.0,1.0
3493,62,64,126,-29.69,12.0,14.0,26.0,25.133156184720164,754.3936245286641,0.031746031746031744,0.0,0.0
3494,62,65,127,-33.59,12.0,15.0,27.0,25.26596056564665,752.4083689706745,0.07086614173228346,0.0,1.0
3536,62,107,169,-27.75,12.0,19.0,31.0,30.567350940369842,684.0575222276851,11.982248520710058,0.0,1.0
3537,62,108,170,-24.14,12.0,18.0,30.0,30.687813601627905,682.7135943609221,12.447058823529412,0.0,0.0
3538,62,109,171,-18.75,12.0,17.0,29.0,30.808040291421882,681.3801659775298,12.91812865497076,0.0,1.0
3539,62,110,172,-14.79,12.0,16.0,28.0,30.92803284791408,680.0570943651807,13.395348837209303,0.0,0.0
3540,62,111,173,-9.15,12.0,15.0,27.0,31.047793084354215,678.744239566634,13.878612716763005,0.0,1.0
3541,62,112,174,-5.02,12.0,14.0,26.0,31.167322789559027,677.4414643109901,14.367816091954023,0.0,0.0
3542,62,113,175,0.75,12.0,13.0,25.0,31.286623728379862,676.1486339470438,14.862857142857143,0.0,1.0
3543,62,114,176,5.02,12.0,12.0,24.0,31.405697642158753,674.8656163786616,15.363636363636363,0.0,0.0
3544,62,115,177,10.95,12.0,11.0,23.0,31.524546249173255,673.592282002109,15.870056497175142,0.0,1.0
3545,62,116,178,15.43,12.0,10.0,22.0,31.6431712450704,672.3285036452601,16.382022471910112,0.0,0.0
3546,62,117,179,21.64,12.0,9.0,21.0,31.7615743032901,671.0741565086213,16.899441340782122,0.0,1.0
3547,62,118,180,26.17,12.0,8.0,20.0,31.879757075478327,669.829118108106,17.42222222222222,0.0,0.0
3548,62,119,181,32.68,12.0,7.0,19.0,31.997721191890314,668.5932682194983,17.950276243093924,0.0,1.0
3549,62,120,182,37.52,12.0,6.0,18.0,32.11546826178415,667.3664888245478,18.483516483516482,0.0,0.0
3550,62,121,183,43.85,12.0,5.0,17.0,32.232999873805014,666.1486640586371,19.02185792349727,0.0,1.0
3551,62,122,184,48.53,12.0,4.0,16.0,32.35031759636025,664.9396801599702,19.565217391304348,0.0,0.0
3552,62,123,185,54.48,12.0,3.0,15.0,32.46742297798574,663.7394254202276,20.113513513513514,0.0,1.0
3553,62,124,186,59.22,12.0,2.0,14.0,32.584317547703584,662.5477901366397,20.666666666666668,0.0,0.0
3554,62,125,187,65.62,12.0,1.0,13.0,32.70100281537152,661.3646665654283,21.22459893048128,0.0,1.0
3555,62,126,188,70.7,12.0,0.0,12.0,32.817480272024206,660.1899488765722,21.78723404255319,0.0,0.0
3556,62,127,189,79.21,12.0,1.0,13.0,32.93375139020674,659.0235331098514,22.354497354497354,0.0,1.0
3557,62,128,190,86.12,12.0,2.0,14.0,33.0498176243004,657.8653171321271,22.926315789473684,0.0,0.0
3558,62,129,191,94.83,12.0,3.0,15.0,33.16568041084109,656.7152005958169,23.50261780104712,0.0,1.0
3559,62,130,192,101.72,12.0,4.0,16.0,33.28134116883046,655.5730848985252,24.083333333333332,0.0,0.0
3560,62,131,193,110.04,12.0,5.0,17.0,33.39680130004011,654.4388731437914,24.66839378238342,0.0,1.0
3561,62,132,194,117.03,12.0,6.0,18.0,33.51206218930888,653.3124701029187,25.257731958762886,0.0,0.0
3562,62,133,195,125.51,12.0,7.0,19.0,33.62712520483358,652.1937821778495,25.851282051282052,0.0,1.0
3563,62,134,196,132.59,12.0,8.0,20.0,33.74199169845321,651.0827173650515,26.448979591836736,0.0,0.0
3564,62,135,197,141.01,12.0,9.0,21.0,33.856663005926926,649.9791852203841,27.050761421319798,0.0,1.0
3565,62,136,198,147.62,12.0,10.0,22.0,33.97114044720589,648.8830968249126,27.656565656565657,0.0,0.0
3566,62,137,199,155.98,12.0,11.0,23.0,34.08542532669918,647.7943647516399,28.266331658291456,0.0,1.0
3567,62,138,200,162.96,12.0,12.0,24.0,34.19951893353393,646.7129030331268,28.88,0.0,0.0
3568,62,139,201,171.39,12.0,13.0,25.0,34.3134225418098,645.6386271299735,29.497512437810947,0.0,1.0
3569,62,140,202,178.37,12.0,14.0,26.0,34.42713741084797,644.571453900134,30.11881188118812,0.0,0.0
3570,62,141,203,186.99,12.0,15.0,27.0,34.540664785434856,643.5113015690378,30.74384236453202,0.0,1.0
3571,62,142,204,194.04,12.0,16.0,28.0,34.65400589606056,642.4580897004955,31.372549019607842,0.0,0.0
3572,62,143,205,202.83,12.0,17.0,29.0,34.76716195915227,641.4117391683607,32.00487804878049,0.0,1.0
3573,62,144,206,210.08,12.0,18.0,30.0,34.880134177302764,640.3721721289276,32.640776699029125,0.0,0.0
3574,62,145,207,219.02,12.0,19.0,31.0,34.992923739494074,639.3393119940417,33.28019323671498,0.0,1.0
3575,62,146,208,226.38,12.0,20.0,32.0,35.105531821316504,638.3130834048993,33.92307692307692,0.0,0.0
3576,63,62,125,-7.49,13.0,12.0,25.0,24.999999999999996,781.2000000000002,0.008,1.0,0.0
3577,63,63,126,-12.88,13.0,13.0,26.0,25.133156184720164,779.1278417263252,0.0,1.0,1.0
3578,63,64,127,-19.78,13.0,14.0,27.0,25.26596056564665,777.077495822172,0.007874015748031496,1.0,0.0
3579,63,65,128,-24.18,13.0,15.0,28.0,25.398416831491186,775.0485636234736,0.03125,1.0,1.0
3580,63,66,129,-30.23,13.0,16.0,29.0,25.530528603808893,773.0406567943999,0.06976744186046512,1.0,0.0
3622,63,108,171,-28.2,13.0,18.0,31.0,30.808040291421882,703.7204992882686,11.842105263157896,1.0,0.0
3623,63,109,172,-23.24,13.0,17.0,30.0,30.92803284791408,702.3540482787932,12.30232558139535,1.0,1.0
3624,63,110,173,-19.33,13.0,16.0,29.0,31.047793084354215,700.998149060622,12.76878612716763,1.0,0.0
3625,63,111,174,-14.12,13.0,15.0,28.0,31.167322789559027,699.6526598621701,13.241379310344827,1.0,1.0
3626,63,112,175,-10.0,13.0,14.0,27.0,31.286623728379862,698.3174416174387,13.72,1.0,0.0
3627,63,113,176,-4.61,13.0,13.0,26.0,31.405697642158753,696.9923578992734,14.204545454545455,1.0,1.0
3628,63,114,177,-0.37,13.0,12.0,25.0,31.524546249173255,695.6772748546372,14.694915254237289,1.0,0.0
3629,63,115,178,5.13,13.0,11.0,24.0,31.6431712450704,694.372061141826,15.191011235955056,1.0,1.0
3630,63,116,179,9.61,13.0,10.0,23.0,31.7615743032901,693.0765878695596,15.692737430167599,1.0,0.0
3631,63,117,180,15.46,13.0,9.0,22.0,31.879757075478327,691.7907285378799,16.2,1.0,1.0
3632,63,118,181,20.01,13.0,8.0,21.0,31.997721191890314,690.5143589807934,16.712707182320443,1.0,0.0
3633,63,119,182,25.94,13.0,7.0,20.0,32.11546826178415,689.2473573105985,17.23076923076923,1.0,1.0
3634,63,120,183,30.74,13.0,6.0,19.0,32.232999873805014,687.9896038638383,17.75409836065574,1.0,0.0
3635,63,121,184,36.66,13.0,5.0,18.0,32.35031759636025,686.7409811488217,18.282608695652176,1.0,1.0
3636,63,122,185,41.37,13.0,4.0,17.0,32.46742297798574,685.5013737946613,18.816216216216215,1.0,0.0
3637,63,123,186,46.99,13.0,3.0,16.0,32.584317547703584,684.2706685017755,19.35483870967742,1.0,1.0
3638,63,124,187,51.73,13.0,2.0,15.0,32.70100281537152,683.048753993803,19.898395721925134,1.0,0.0
3639,63,125,188,57.69,13.0,1.0,14.0,32.817480272024206,681.835520970886,20.4468085106383,1.0,1.0
3640,63,126,189,62.77,13.0,0.0,13.0,32.93375139020674,680.6308620642727,21.0,1.0,0.0
3641,63,127,190,70.86,13.0,1.0,14.0,33.0498176243004,679.4346717921968,21.557894736842105,1.0,1.0
3642,63,128,191,77.75,13.0,2.0,15.0,33.16568041084109,678.2468465169912,22.12041884816754,1.0,0.0
3643,63,129,192,85.88,13.0,3.0,16.0,33.28134116883046,677.0672844033949,22.6875,1.0,1.0
3644,63,130,193,92.77,13.0,4.0,17.0,33.39680130004011,675.895885378014,23.259067357512954,1.0,0.0
3645,63,131,194,100.64,13.0,5.0,18.0,33.51206218930888,674.7325510898996,23.835051546391753,1.0,1.0
3646,63,132,195,107.64,13.0,6.0,19.0,33.62712520483358,673.5771848722052,24.415384615384614,1.0,0.0
3647,63,133,196,115.76,13.0,7.0,20.0,33.74199169845321,672.4296917048893,25.0,1.0,1.0
3648,63,134,197,122.79,13.0,8.0,21.0,33.856663005926926,671.2899781784295,25.588832487309645,1.0,0.0
3649,63,135,198,130.84,13.0,9.0,22.0,33.97114044720589,670.1579524585163,26.181818181818183,1.0,1.0
3650,63,136,199,137.44,13.0,10.0,23.0,34.08542532669918,669.0335242516937,26.77889447236181,1.0,0.0
3651,63,137,200,145.48,13.0,11.0,24.0,34.19951893353393,667.916604771918,27.38,1.0,1.0
3652,63,138,201,152.3,13.0,12.0,25.0,34.3134225418098,666.8071067080054,27.98507462686567,1.0,0.0
3653,63,139,202,160.43,13.0,13.0,26.0,34.42713741084797,665.7049441919416,28.594059405940595,1.0,1.0
3654,63,140,203,167.42,13.0,14.0,27.0,34.540664785434856,664.6100327680226,29.20689655172414,1.0,0.0
3655,63,141,204,175.52,13.0,15.0,28.0,34.65400589606056,663.5222893628068,29.823529411764707,1.0,1.0
3656,63,142,205,182.58,13.0,16.0,29.0,34.76716195915227,662.4416322558479,30.44390243902439,1.0,0.0
3657,63,143,206,190.86,13.0,17.0,30.0,34.880134177302764,661.3679810511875,31.067961165048544,1.0,1.0
3658,63,144,207,198.14,13.0,18.0,31.0,34.992923739494074,660.301256649584,31.695652173913043,1.0,0.0
3659,63,145,208,206.61,13.0,19.0,32.0,35.105531821316504,659.2413812214534,32.32692307692308,1.0,1.0
3660,63,146,209,213.95,13.0,20.0,33.0,35.21795958518306,658.1882781805027,32.961722488038276,1.0,0.0
3661,63,147,210,222.66,13.0,21.0,34.0,35.33020818053945,657.141872158034,33.6,1.0,1.0
3662,63,148,211,230.54,13.0,22.0,35.0,35.44227874406976,656.1020889778982,34.241706161137444,1.0,0.0
3663,64,64,128,-11.26,14.0,14.0,28.0,25.398416831491186,800.0501301919727,0.0,0.0,0.0
3664,64,65,129,-15.88,14.0,15.0,29.0,25.530528603808893,797.9774521748643,0.007751937984496124,0.0,1.0
3665,64,66,130,-22.62,14.0,16.0,30.0,25.66229943873142,795.926087207424,0.03076923076923077,0.0,0.0
3666,64,67,131,-27.01,14.0,15.0,29.0,25.79373282864238,793.8956546953137,0.06870229007633588,0.0,1.0
3667,64,68,132,-33.1,14.0,14.0,28.0,25.92483220379743,791.8857836796308,0.12121212121212122,0.0,0.0
3708,64,109,173,-29.23,14.0,17.0,31.0,31.047793084354215,723.6109925787066,11.705202312138729,0.0,1.0
3709,64,110,174,-25.81,14.0,16.0,30.0,31.167322789559027,722.2221005028853,12.160919540229886,0.0,0.0
3710,64,111,175,-20.61,14.0,15.0,29.0,31.286623728379862,720.8438107018721,12.622857142857143,0.0,1.0
3711,64,112,176,-17.0,14.0,14.0,28.0,31.405697642158753,719.4759823476371,13.090909090909092,0.0,0.0
3712,64,113,177,-11.55,14.0,13.0,27.0,31.524546249173255,718.1184772693028,13.564971751412429,0.0,1.0
3713,64,114,178,-7.74,14.0,12.0,26.0,31.6431712450704,716.7711598883365,14.044943820224718,0.0,0.0
3714,64,115,179,-2.32,14.0,11.0,25.0,31.7615743032901,715.4338971556745,14.53072625698324,0.0,1.0
3715,64,116,180,1.84,14.0,10.0,24.0,31.879757075478327,714.1065584907147,15.022222222222222,0.0,0.0
3716,64,117,181,7.47,14.0,9.0,23.0,31.997721191890314,712.7890157221093,15.519337016574585,0.0,1.0
3717,64,118,182,11.85,14.0,8.0,22.0,32.11546826178415,711.4811430302952,16.021978021978022,0.0,0.0
3718,64,119,183,17.86,14.0,7.0,21.0,32.232999873805014,710.1828168917041,16.530054644808743,0.0,1.0
3719,64,120,184,22.05,14.0,6.0,20.0,32.35031759636025,708.8939160245901,17.043478260869566,0.0,0.0
3720,64,121,185,28.01,14.0,5.0,19.0,32.46742297798574,707.6143213364246,17.562162162162164,0.0,1.0
3721,64,122,186,32.31,14.0,4.0,18.0,32.584317547703584,706.3439158728005,18.086021505376344,0.0,0.0
3722,64,123,187,37.93,14.0,3.0,17.0,32.70100281537152,705.0825847677967,18.614973262032084,0.0,1.0
3723,64,124,188,42.29,14.0,2.0,16.0,32.817480272024206,703.8302151957533,19.148936170212767,0.0,0.0
3724,64,125,189,48.31,14.0,1.0,15.0,32.93375139020674,702.5866963244106,19.687830687830687,0.0,1.0
3725,64,126,190,52.97,14.0,0.0,14.0,33.0498176243004,701.3519192693644,20.231578947368423,0.0,0.0
3726,64,127,191,61.01,14.0,1.0,15.0,33.16568041084109,700.1257770497974,20.780104712041886,0.0,1.0
3727,64,128,192,67.51,14.0,2.0,16.0,33.28134116883046,698.9081645454398,21.333333333333332,0.0,0.0
3728,64,129,193,75.65,14.0,3.0,17.0,33.39680130004011,697.6989784547242,21.89119170984456,0.0,1.0
3729,64,130,194,82.16,14.0,4.0,18.0,33.51206218930888,696.49811725409,22.45360824742268,0.0,0.0
3730,64,131,195,90.04,14.0,5.0,19.0,33.62712520483358,695.3054811584053,23.02051282051282,0.0,1.0
3731,64,132,196,96.61,14.0,6.0,20.0,33.74199169845321,694.1209720824663,23.591836734693878,0.0,0.0
3732,64,133,197,104.71,14.0,7.0,21.0,33.856663005926926,692.9444936035401,24.16751269035533,0.0,1.0
3733,64,134,198,111.36,14.0,8.0,22.0,33.97114044720589,691.77595092492,24.747474747474747,0.0,0.0
3734,64,135,199,119.42,14.0,9.0,23.0,34.08542532669918,690.615250840458,25.331658291457288,0.0,1.0
3735,64,136,200,125.64,14.0,10.0,24.0,34.19951893353393,689.4623017000443,25.92,0.0,0.0
3736,64,137,201,133.52,14.0,11.0,25.0,34.3134225418098,688.3170133760057,26.512437810945272,0.0,1.0
3737,64,138,202,140.03,14.0,12.0,26.0,34.42713741084797,687.1792972303913,27.10891089108911,0.0,0.0
3738,64,139,203,148.16,14.0,13.0,27.0,34.540664785434856,686.0490660831201,27.70935960591133,0.0,1.0
3739,64,140,204,154.73,14.0,14.0,28.0,34.65400589606056,684.9262341809618,28.313725490196077,0.0,0.0
3740,64,141,205,162.81,14.0,15.0,29.0,34.76716195915227,683.8107171673269,28.921951219512195,0.0,1.0
3741,64,142,206,169.55,14.0,16.0,30.0,34.880134177302764,682.7024320528387,29.533980582524272,0.0,0.0
3742,64,143,207,177.79,14.0,17.0,31.0,34.992923739494074,681.6012971866674,30.14975845410628,0.0,1.0
3743,64,144,208,184.62,14.0,18.0,32.0,35.105531821316504,680.507232228597,30.76923076923077,0.0,0.0
