AAA,ZZZi,AEl,s,Mass,dMass,FirstExc,NNNi,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
31,16,31S,,-19042.53,0.23,1248.87,15,4.0,5.0,9.0,9.868272403218972,76.39952828298561,0.03225806451612903,0.0,1.0
34,16,34S,,-29931.69,0.04,2127.564,18,4.0,2.0,6.0,10.49508462297634,74.082950279833,0.11764705882352941,0.0,0.0
42,16,42S,,-17637.7,2.8,903.0,26,4.0,2.0,6.0,12.082761235960547,69.04434991977458,2.380952380952381,0.0,0.0
40,16,40S,,-22838.0,4.0,903.69,24,4.0,4.0,8.0,11.696070952851462,70.17642571710878,1.6,0.0,0.0
33,16,33S,i,-21106.07,0.13,840.982,17,4.0,3.0,7.0,10.288276478101775,74.82382893164929,0.030303030303030304,0.0,1.0
36,16,36S,,-30664.14,0.19,3290.9,20,4.0,0.0,4.0,10.902723556992836,72.6848237132856,0.4444444444444444,0.0,0.0
28,16,28S,,4070.0,160.0,1507.0,12,4.0,4.0,8.0,9.220872584116892,79.03605072100194,0.5714285714285714,0.0,0.0
35,16,35S,,-28846.21,0.04,1572.378,19,4.0,1.0,5.0,10.699874805650794,73.37057009589117,0.2571428571428571,0.0,1.0
30,16,30S,,-14059.25,0.21,2210.6,14,4.0,6.0,10.0,9.654893846056297,77.23915076845039,0.13333333333333333,0.0,0.0
46,16,46S,,640.0,400.0,952.0,30,4.0,2.0,6.0,12.838232045991905,66.98208023995778,4.260869565217392,0.0,0.0
43,16,43S,,-12195.0,5.0,320.7,27,4.0,1.0,5.0,12.273797969521459,68.50491889965467,2.813953488372093,0.0,1.0
39,16,39S,,-23160.0,50.0,58.73,23,4.0,3.0,7.0,11.500315051230226,70.77116954603217,1.2564102564102564,0.0,1.0
40,17,40Cl,,-27560.0,30.0,211.62,23,3.0,3.0,6.0,11.696070952851462,79.53328247938997,0.9,1.0,1.0
38,17,38Cl,,-29798.12,0.1,671.365,21,3.0,1.0,4.0,11.302878635921052,80.9048154992244,0.42105263157894735,1.0,1.0
29,17,29Cl,,14020.0,190.0,500.0,12,3.0,4.0,7.0,9.43913067739236,88.5325360086456,0.8620689655172413,1.0,0.0
39,17,39Cl,,-29800.2,1.7,396.42,22,3.0,2.0,5.0,11.500315051230226,80.20732548550313,0.6410256410256411,1.0,0.0
36,17,36Cl,i,-25222.34,0.04,788.4328,19,3.0,1.0,4.0,10.902723556992836,82.37613354172368,0.1111111111111111,1.0,1.0
31,17,31Cl,i,5256.0,3.0,750.0,14,3.0,6.0,9.0,9.868272403218972,86.58613205405035,0.2903225806451613,1.0,0.0
42,17,42Cl,,-24830.0,60.0,118.19,25,3.0,3.0,6.0,12.082761235960547,78.25026324241118,1.5238095238095237,1.0,1.0
33,17,33Cl,i,-15454.9,0.5,810.55,16,3.0,4.0,7.0,10.288276478101775,84.80033945586919,0.030303030303030304,1.0,0.0
34,17,34Cl,,-24440.09,0.05,146.36,17,3.0,3.0,6.0,10.49508462297634,83.96067698381073,0.0,1.0,1.0
35,17,35Cl,,-29013.53,0.04,1219.29,18,3.0,2.0,5.0,10.699874805650794,83.15331277534332,0.02857142857142857,1.0,0.0
46,17,46Cl,,-13730.0,100.0,118.0,29,3.0,1.0,4.0,12.838232045991905,75.91302427195215,3.130434782608696,1.0,1.0
32,17,32Cl,i,-8288.4,0.7,89.9,15,3.0,5.0,8.0,10.079368399158984,85.67463139285138,0.125,1.0,1.0
43,17,43Cl,,-24160.0,60.0,328.0,26,3.0,2.0,5.0,12.273797969521459,77.6389080862753,1.8837209302325582,1.0,0.0
41,17,41Cl,,-27310.0,70.0,129.7,24,3.0,4.0,7.0,11.890202136872691,78.88134100559445,1.1951219512195121,1.0,0.0
37,17,37Cl,,-31761.55,0.05,1726.58,20,3.0,0.0,3.0,11.103702468586784,81.6272181474488,0.24324324324324326,1.0,0.0
45,17,45Cl,,-18260.0,140.0,127.0,28,3.0,0.0,3.0,12.651489979526238,76.47122832069194,2.688888888888889,1.0,0.0
44,17,44Cl,,-20480.0,90.0,475.0,27,3.0,1.0,4.0,12.463359368739502,77.04622155220784,2.272727272727273,1.0,1.0
41,18,41Ar,,-33067.5,0.3,167.11,23,2.0,3.0,5.0,11.890202136872691,88.74150863129375,0.6097560975609756,0.0,1.0
52,18,52Ar,,-1380.0,600.0,1656.0,34,2.0,6.0,8.0,13.93163953576523,81.98234034508003,4.923076923076923,0.0,0.0
40,18,40Ar,,-35039.9,0.0022,1460.849,22,2.0,2.0,4.0,11.696070952851462,89.47494278931372,0.4,0.0,0.0
38,18,38Ar,i,-24083.9,0.9,2167.472,20,2.0,0.0,2.0,11.302878635921052,91.01791743662744,0.10526315789473684,0.0,0.0
37,18,37Ar,,-30947.68,0.21,1409.84,19,2.0,1.0,3.0,11.103702468586784,91.8306204158799,0.02702702702702703,0.0,1.0
36,18,36Ar,i,-23620.5,0.3,1970.38,18,2.0,2.0,4.0,10.902723556992836,92.67315023443913,0.0,0.0,0.0
47,18,47Ar,,-25367.3,1.2,1130.0,29,2.0,1.0,3.0,13.023625676689214,84.7921161078064,2.574468085106383,0.0,1.0
48,18,48Ar,,-22355.0,17.0,1039.0,30,2.0,2.0,4.0,13.207708995578505,84.19914484681298,3.0,0.0,0.0
35,18,35Ar,i,-17474.6,0.7,1184.03,17,2.0,3.0,5.0,10.699874805650794,93.54747687226124,0.02857142857142857,0.0,1.0
44,18,44Ar,,-32673.3,1.6,750.0,26,2.0,2.0,4.0,12.463359368739502,86.67699924623382,1.4545454545454546,0.0,0.0
45,18,45Ar,,-29770.8,0.5,542.1,27,2.0,1.0,3.0,12.651489979526238,86.03013186077843,1.8,0.0,1.0
46,18,46Ar,,-29771.3,2.3,1577.0,28,2.0,0.0,2.0,12.838232045991905,85.40215230594617,2.1739130434782608,0.0,0.0
50,18,50Ar,,-13230.0,500.0,1178.0,32,2.0,4.0,6.0,13.572088082974531,83.06117906780415,3.92,0.0,0.0
34,18,34Ar,i,-10444.0,5.0,2091.1,16,2.0,4.0,6.0,10.49508462297634,94.45576160678708,0.11764705882352941,0.0,0.0
30,18,30Ar,,22070.0,180.0,700.0,12,2.0,4.0,6.0,9.654893846056297,98.47991722977424,1.2,0.0,0.0
39,18,39Ar,,-33242.0,5.0,1267.2069999999999,21,2.0,1.0,3.0,11.500315051230226,90.23324117119103,0.23076923076923078,0.0,1.0
33,18,33Ar,,-9384.3,0.4,1359.0,15,2.0,5.0,7.0,10.288276478101775,95.40038188785284,0.2727272727272727,0.0,1.0
42,18,42Ar,,-34423.0,6.0,1208.22,24,2.0,4.0,6.0,12.082761235960547,88.03154614771258,0.8571428571428571,0.0,0.0
32,18,32Ar,,-2200.4,1.8,1867.0,14,2.0,6.0,8.0,10.079368399158984,96.3839603169578,0.5,0.0,0.0
46,19,46K,,-35413.9,0.7,587.4,27,1.0,1.0,2.0,12.838232045991905,95.44946434193984,1.391304347826087,1.0,1.0
44,19,44K,,-35781.5,0.4,182.71,25,1.0,3.0,4.0,12.463359368739502,96.8742932752025,0.8181818181818182,1.0,1.0
43,19,43K,,-36575.4,0.4,561.2,24,1.0,4.0,5.0,12.273797969521459,97.6195094320079,0.5813953488372093,1.0,0.0
48,19,48K,,-32284.5,0.8,142.7,29,1.0,1.0,2.0,13.207708995578505,94.10492659349687,2.0833333333333335,1.0,1.0
45,19,45K,,-36615.6,0.5,474.45,26,1.0,2.0,3.0,12.651489979526238,96.15132384439941,1.0888888888888888,1.0,0.0
49,19,49K,,-29611.5,0.8,91.7,30,1.0,2.0,3.0,13.390518279406722,93.46035207259388,2.4693877551020407,1.0,0.0
50,19,50K,,-25728.0,8.0,44.0,31,1.0,3.0,4.0,13.572088082974531,92.83308248754581,2.88,1.0,1.0
47,19,47K,,-35712.0,1.4,360.0,28,1.0,0.0,1.0,13.023625676689214,94.76765917931303,1.7234042553191489,1.0,0.0
42,19,42K,i,-28570.0,100.0,106.82600000000001,23,1.0,3.0,4.0,12.082761235960547,98.38819863567876,0.38095238095238093,1.0,1.0
37,19,37K,,-24800.2,0.09,1370.85,18,1.0,2.0,3.0,11.103702468586784,102.63422281774814,0.02702702702702703,1.0,0.0
38,19,38K,,-28800.76,0.2,130.22,19,1.0,1.0,2.0,11.302878635921052,101.7259077232895,0.0,1.0,1.0
40,19,40K,i,-29151.5,0.3,29.8299,21,1.0,1.0,2.0,11.696070952851462,100.00140664688003,0.1,1.0,1.0
41,19,41K,,-35559.549,0.004,980.4760000000001,22,1.0,2.0,3.0,11.890202136872691,99.18168611732831,0.21951219512195122,1.0,0.0
36,19,36K,i,-13134.5,2.4,810.0,17,1.0,3.0,4.0,10.902723556992836,103.57587379143197,0.1111111111111111,1.0,1.0
39,19,39K,,-33807.195,0.005,2522.75,20,1.0,0.0,1.0,11.500315051230226,100.84891660309584,0.02564102564102564,1.0,0.0
35,19,35K,i,-2110.0,40.0,1553.0,16,1.0,4.0,5.0,10.699874805650794,104.55306238664491,0.2571428571428571,1.0,0.0
50,20,50Ca,,-39589.2,1.6,1026.72,30,0.0,2.0,2.0,13.572088082974531,103.14786943060646,2.0,0.0,0.0
49,20,49Ca,,-41300.0,0.18,2023.2,29,0.0,1.0,1.0,13.390518279406722,103.84483563621541,1.653061224489796,0.0,1.0
42,20,42Ca,,-38547.29,0.15,1524.71,22,0.0,2.0,2.0,12.082761235960547,109.32022070630973,0.09523809523809523,0.0,0.0
37,20,37Ca,,-13136.1,0.6,1606.4,17,0.0,3.0,3.0,11.103702468586784,114.03802535305348,0.24324324324324326,0.0,1.0
45,20,45Ca,,-40812.2,0.4,174.25,25,0.0,3.0,3.0,12.651489979526238,106.83480427155492,0.5555555555555556,0.0,1.0
48,20,48Ca,,-44224.868,0.018000000000000002,3831.96,28,0.0,0.0,0.0,13.207708995578505,104.56102954832986,1.3333333333333333,0.0,0.0
36,20,36Ca,,-6450.0,40.0,3045.0,16,0.0,4.0,4.0,10.902723556992836,115.0843042127022,0.4444444444444444,0.0,0.0
47,20,47Ca,,-42344.7,2.2,2013.53,27,0.0,1.0,1.0,13.023625676689214,105.29739908812559,1.0425531914893618,0.0,1.0
46,20,46Ca,,-43139.6,2.2,1346.0,26,0.0,2.0,2.0,12.838232045991905,106.05496037993315,0.782608695652174,0.0,0.0
38,20,38Ca,,-22058.5,0.19,2213.2,18,0.0,2.0,2.0,11.302878635921052,113.02878635921056,0.10526315789473684,0.0,0.0
39,20,39Ca,i,-20917.0,9.0,2466.9,19,0.0,1.0,1.0,11.500315051230226,112.0543517812176,0.02564102564102564,0.0,1.0
44,20,44Ca,,-41468.7,0.3,1157.019,24,0.0,4.0,4.0,12.463359368739502,107.63810363911391,0.36363636363636365,0.0,0.0
54,20,54Ca,,-25160.0,50.0,2043.0,34,0.0,6.0,6.0,14.286609467713793,100.53539995798597,3.6296296296296298,0.0,0.0
41,20,41Ca,i,-29320.8,0.5,1942.88,21,0.0,1.0,1.0,11.890202136872691,110.20187346369813,0.024390243902439025,0.0,1.0
43,20,43Ca,,-38408.87,0.23,372.76199999999994,23,0.0,3.0,3.0,12.273797969521459,108.4661215911199,0.20930232558139536,0.0,1.0
53,20,53Ca,,-29390.0,40.0,1746.0,33,0.0,5.0,5.0,14.109682667364165,101.16376252072422,3.188679245283019,0.0,1.0
52,20,52Ca,,-34266.3,0.7,2563.0,32,0.0,4.0,4.0,13.93163953576523,101.80813506905363,2.769230769230769,0.0,0.0
40,20,40Ca,i,-27188.22,0.05,3352.62,20,0.0,0.0,0.0,11.696070952851462,111.11267405208892,0.0,0.0,0.0
51,20,51Ca,,-36332.3,0.5,1240.0,31,0.0,3.0,3.0,13.752451353579682,102.46924537961334,2.372549019607843,0.0,1.0
50,21,50Sc,m,-44280.2,2.5,256.895,29,1.0,1.0,2.0,13.572088082974531,114.00553989698608,1.28,1.0,1.0
54,21,54Sc,m,-34328.0,14.0,110.0,33,1.0,5.0,6.0,14.286609467713793,111.11807363777396,2.6666666666666665,1.0,1.0
47,21,47Sc,m,-43570.0,1.9,766.83,26,1.0,2.0,3.0,13.023625676689214,116.38133583424407,0.5319148936170213,1.0,0.0
48,21,48Sc,,-44504.0,5.0,130.93,27,1.0,1.0,2.0,13.207708995578505,115.56745371131194,0.75,1.0,1.0
49,21,49Sc,,-46562.4,2.3,2228.63,28,1.0,0.0,1.0,13.390518279406722,114.77587096634335,1.0,1.0,0.0
51,21,51Sc,,-43250.4,2.5,861.62,30,1.0,2.0,3.0,13.752451353579682,113.25548173536211,1.588235294117647,1.0,0.0
53,21,53Sc,,-38770.0,18.0,2109.0,32,1.0,4.0,5.0,14.109682667364165,111.81257962816888,2.2830188679245285,1.0,0.0
45,21,45Sc,m,-41059.9,0.7,12.4,24,1.0,4.0,5.0,12.651489979526238,118.0805731422449,0.2,1.0,0.0
44,21,44Sc,,-37816.0,1.8,67.8679,23,1.0,3.0,4.0,12.463359368739502,118.968430337968,0.09090909090909091,1.0,1.0
41,21,41Sc,i,-22704.0,3.0,1716.48,20,1.0,0.0,1.0,11.890202136872691,121.8020706704032,0.024390243902439025,1.0,0.0
46,21,46Sc,i,-36748.0,4.0,52.011,25,1.0,3.0,4.0,12.838232045991905,117.21864041992612,0.34782608695652173,1.0,1.0
43,21,43Sc,i,-31956.0,3.0,151.79,22,1.0,2.0,3.0,12.273797969521459,119.88360807439568,0.023255813953488372,1.0,0.0
42,21,42Sc,r,-26044.8,0.16,611.0509999999998,21,1.0,1.0,2.0,12.082761235960547,120.8276123596055,0.0,1.0,1.0
40,21,40Sc,i,-16164.0,6.0,34.3,19,1.0,1.0,2.0,11.696070952851462,122.80874500494039,0.1,1.0,1.0
39,21,39Sc,i,-5050.0,40.0,950.0,18,1.0,2.0,3.0,11.500315051230226,123.8495467055563,0.23076923076923078,1.0,0.0
60,22,60Ti,,-22100.0,240.0,850.0,38,2.0,10.0,12.0,15.32618864787106,118.01165258860718,4.266666666666667,0.0,0.0
53,22,53Ti,,-46881.4,2.9,1237.06,31,2.0,3.0,5.0,14.109682667364165,122.99383759098576,1.528301886792453,0.0,1.0
50,22,50Ti,,-51431.87,0.08,1553.7939999999999,28,2.0,0.0,2.0,13.572088082974531,125.40609388668469,0.72,0.0,0.0
43,22,43Ti,,-29316.0,6.0,313.0,21,2.0,1.0,3.0,12.273797969521459,131.87196888183524,0.023255813953488372,0.0,1.0
44,22,44Ti,,-37548.6,0.7,1083.06,22,2.0,2.0,4.0,12.463359368739502,130.8652733717648,0.0,0.0,0.0
52,22,52Ti,,-49477.7,2.7,1050.06,30,2.0,2.0,4.0,13.93163953576523,123.77725895237573,1.2307692307692308,0.0,0.0
61,22,61Ti,n,-15670.0,300.0,125.0,39,2.0,11.0,13.0,15.496010072571343,117.36322382832724,4.737704918032787,0.0,1.0
49,22,49Ti,,-48564.01,0.08,1381.773,27,2.0,1.0,3.0,13.390518279406722,126.25345806297769,0.5102040816326531,0.0,1.0
58,22,58Ti,,-30920.0,180.0,1047.0,36,2.0,8.0,10.0,14.983685966957935,119.35280890921668,3.3793103448275863,0.0,0.0
46,22,46Ti,,-44128.27,0.09,889.2860000000003,24,2.0,4.0,6.0,12.838232045991905,128.94050446191872,0.08695652173913043,0.0,0.0
51,22,51Ti,,-49733.0,0.5,1166.7,29,2.0,1.0,3.0,13.752451353579682,124.58102990889832,0.9607843137254902,0.0,1.0
55,22,55Ti,,-41832.0,29.0,592.0,33,2.0,5.0,7.0,14.462447418811122,121.48455831801346,2.2,0.0,1.0
59,22,59Ti,,-25880.0,300.0,113.3,37,2.0,9.0,11.0,15.155421094002051,118.67465331235506,3.8135593220338984,0.0,1.0
47,22,47Ti,,-44937.61,0.08,159.371,25,2.0,3.0,5.0,13.023625676689214,128.0194694176685,0.19148936170212766,0.0,1.0
48,22,48Ti,i,-37767.0,6.0,983.5310000000001,26,2.0,2.0,4.0,13.207708995578505,127.12419908244314,0.3333333333333333,0.0,0.0
54,22,54Ti,,-45744.0,16.0,1494.8,32,2.0,4.0,6.0,14.286609467713793,122.22988100155136,1.8518518518518519,0.0,0.0
45,22,45Ti,i,-34291.0,3.0,36.53,23,2.0,3.0,5.0,12.651489979526238,129.8886304564694,0.022222222222222223,0.0,1.0
42,22,42Ti,,-25104.35,0.27,1554.6,20,2.0,0.0,2.0,12.082761235960547,132.91037359556606,0.09523809523809523,0.0,0.0
56,22,56Ti,,-39420.0,100.0,1128.2,34,2.0,6.0,8.0,14.637222840091884,120.75708843075807,2.5714285714285716,0.0,0.0
41,22,41Ti,,-15698.0,28.0,1623.0,19,2.0,1.0,3.0,11.890202136872691,133.98227773744352,0.21951219512195122,0.0,1.0
43,23,43V,,-17920.0,40.0,8250.0,20,3.0,0.0,3.0,12.273797969521459,144.4312040134386,0.20930232558139536,1.0,0.0
53,23,53V,,-51852.0,3.0,127.6,30,3.0,2.0,5.0,14.109682667364165,134.70753640917488,0.9245283018867925,1.0,0.0
54,23,54V,,-49898.0,11.0,108.0,31,3.0,3.0,6.0,14.286609467713793,133.87082204931815,1.1851851851851851,1.0,1.0
64,23,64V,m,-16240.0,400.0,81.9,41,3.0,9.0,12.0,15.999999999999998,126.50000000000001,5.0625,1.0,1.0
55,23,55V,,-49125.0,27.0,323.3,32,3.0,4.0,7.0,14.462447418811122,133.05451625306236,1.4727272727272727,1.0,0.0
52,23,52V,,-51443.03,0.16,17.155,29,3.0,1.0,4.0,13.93163953576523,135.56556932879246,0.6923076923076923,1.0,1.0
57,23,57V,,-44440.0,80.0,113.2,34,3.0,6.0,9.0,14.810960957438846,131.47975867480804,2.1228070175438596,1.0,0.0
49,23,49V,i,-41531.0,4.0,90.6392,26,3.0,2.0,5.0,13.390518279406722,138.2775969261184,0.1836734693877551,1.0,0.0
47,23,47V,i,-37856.72,0.16,87.525,24,3.0,4.0,7.0,13.023625676689214,140.2117998383988,0.02127659574468085,1.0,0.0
58,23,58V,,-40430.0,100.0,114.0,35,3.0,7.0,10.0,14.983685966957935,130.71974309104684,2.4827586206896552,1.0,1.0
50,23,50V,,-49223.24,0.09,226.21,27,3.0,1.0,4.0,13.572088082974531,137.34953139970227,0.32,1.0,1.0
45,23,45V,i,-27090.0,9.0,56.7,22,3.0,2.0,5.0,12.651489979526238,142.25897621422837,0.022222222222222223,1.0,0.0
48,23,48V,,-44478.0,1.0,308.29,25,3.0,3.0,6.0,13.207708995578505,139.23126566172346,0.08333333333333333,1.0,1.0
51,23,51V,,-52203.11,0.1,320.0835,28,3.0,0.0,3.0,13.752451353579682,136.44588990022197,0.49019607843137253,1.0,0.0
46,23,46V,m,-36274.44,0.16,801.46,23,3.0,3.0,6.0,12.838232045991905,141.220552505911,0.0,1.0,1.0
54,24,54Cr,,-56935.38,0.13,834.855,30,4.0,2.0,6.0,14.286609467713793,146.04089678107437,0.6666666666666666,0.0,0.0
48,24,48Cr,,-42821.0,7.0,752.16,24,4.0,4.0,8.0,13.207708995578505,151.88865344915286,0.0,0.0,0.0
59,24,59Cr,m,-47613.2,1.3,207.4,35,4.0,7.0,11.0,15.155421094002051,141.79309226930735,2.0508474576271185,0.0,1.0
47,24,47Cr,,-34563.0,5.0,99.1,23,4.0,3.0,7.0,13.023625676689214,152.95832709643506,0.02127659574468085,0.0,1.0
46,24,46Cr,i,-20328.0,13.0,892.16,22,4.0,2.0,6.0,12.838232045991905,154.0587845519029,0.08695652173913043,0.0,0.0
55,24,55Cr,,-55110.32,0.23,241.91,31,4.0,3.0,7.0,14.462447418811122,145.15038136697711,0.8909090909090909,0.0,1.0
62,24,62Cr,,-40853.0,3.0,446.0,38,4.0,10.0,14.0,15.664905993978548,139.4681953012284,3.161290322580645,0.0,0.0
57,24,57Cr,,-52525.0,1.9,267.87,33,4.0,5.0,9.0,14.810960957438846,143.43246400888148,1.4210526315789473,0.0,1.0
51,24,51Cr,,-51450.71,0.17,749.1,27,4.0,1.0,5.0,13.752451353579682,148.85006170933306,0.17647058823529413,0.0,1.0
60,24,60Cr,,-46908.5,1.1,643.9,36,4.0,8.0,12.0,15.32618864787106,141.00093556041378,2.4,0.0,0.0
50,24,50Cr,j,-37039.0,6.0,783.31,26,4.0,2.0,6.0,13.572088082974531,149.83585243603886,0.08,0.0,0.0
52,24,52Cr,,-55419.51,0.11,1434.0910000000001,28,4.0,0.0,4.0,13.93163953576523,147.88971199504633,0.3076923076923077,0.0,0.0
66,24,66Cr,,-25140.0,300.0,386.0,42,4.0,8.0,12.0,16.331620904278438,136.59173847214694,4.909090909090909,0.0,0.0
64,24,64Cr,,-33640.0,300.0,429.0,40,4.0,10.0,14.0,15.999999999999998,138.00000000000003,4.0,0.0,0.0
49,24,49Cr,,-45332.4,2.2,271.72,25,4.0,3.0,7.0,13.390518279406722,150.84828755576555,0.02040816326530612,0.0,1.0
53,24,53Cr,,-55287.62,0.12,564.03,29,4.0,1.0,5.0,14.109682667364165,146.95367608273625,0.4716981132075472,0.0,1.0
61,24,61Cr,,-42496.5,1.9,70.8,37,4.0,9.0,13.0,15.496010072571343,140.2261895091702,2.7704918032786887,0.0,1.0
58,24,58Cr,,-51991.8,3.0,880.7,34,4.0,6.0,10.0,14.983685966957935,142.60335609932383,1.7241379310344827,0.0,0.0
56,24,56Cr,,-55285.1,0.6,1006.61,32,4.0,4.0,8.0,14.637222840091884,144.28119656662003,1.1428571428571428,0.0,0.0
60,25,60Mn,m,-52696.0,2.3,271.8,35,3.0,7.0,10.0,15.32618864787106,153.26188647871064,1.6666666666666667,1.0,1.0
59,25,59Mn,,-55525.3,2.3,112.1,34,3.0,6.0,9.0,15.155421094002051,154.1229263796819,1.3728813559322033,1.0,0.0
61,25,61Mn,,-51742.1,2.3,157.1,36,3.0,8.0,11.0,15.496010072571343,152.41977120561978,1.9836065573770492,1.0,0.0
58,25,58Mn,,-55827.6,2.7,71.77,33,3.0,5.0,8.0,14.983685966957935,155.00364793404762,1.103448275862069,1.0,1.0
56,25,56Mn,,-56911.67,0.29,26.6045,31,3.0,3.0,6.0,14.637222840091884,156.82738757241307,0.6428571428571429,1.0,1.0
57,25,57Mn,,-57486.3,1.5,83.19,32,3.0,4.0,7.0,14.810960957438846,155.90485218356685,0.8596491228070176,1.0,0.0
52,25,52Mn,i,-47785.0,5.0,377.749,27,3.0,1.0,4.0,13.93163953576523,160.74968695113733,0.07692307692307693,1.0,1.0
50,25,50Mn,,-42626.89,0.12,225.28,25,3.0,3.0,6.0,13.572088082974531,162.8650569956944,0.0,1.0,1.0
51,25,51Mn,i,-43792.6,1.5,237.3,26,3.0,2.0,5.0,13.752451353579682,161.79354533623157,0.0196078431372549,1.0,0.0
49,25,49Mn,,-37619.9,2.2,261.38,24,3.0,4.0,7.0,13.390518279406722,163.96552995191908,0.02040816326530612,1.0,0.0
48,25,48Mn,,-29297.0,7.0,313.3,23,3.0,3.0,6.0,13.207708995578505,165.09636244473134,0.08333333333333333,1.0,1.0
46,25,46Mn,,-12420.0,90.0,5017.0,21,3.0,1.0,4.0,12.838232045991905,167.45520059989445,0.34782608695652173,1.0,1.0
55,25,55Mn,,-57712.54,0.26,125.949,30,3.0,2.0,5.0,14.462447418811122,157.77215365975775,0.45454545454545453,1.0,0.0
54,25,54Mn,i,-49411.9,2.8,54.88,29,3.0,1.0,4.0,14.286609467713793,158.74010519681994,0.2962962962962963,1.0,1.0
47,25,47Mn,i,-15191.0,17.0,6870.0,22,3.0,2.0,5.0,13.023625676689214,166.25905119177725,0.19148936170212766,1.0,0.0
64,25,64Mn,,-42989.0,4.0,40.2,39,3.0,11.0,14.0,15.999999999999998,150.00000000000003,3.0625,1.0,1.0
53,25,53Mn,i,-47717.0,4.0,377.89,28,3.0,0.0,3.0,14.109682667364165,159.73225661166984,0.16981132075471697,1.0,0.0
68,26,68Fe,,-43900.0,190.0,522.0,42,2.0,8.0,10.0,16.659908371007916,159.2491241346345,3.764705882352941,0.0,0.0
70,26,70Fe,,-36890.0,300.0,480.0,44,2.0,6.0,8.0,16.984992522418104,157.71778770816815,4.628571428571429,0.0,0.0
67,26,67Fe,n,-45260.0,100.0,367.0,41,2.0,9.0,11.0,16.496172972233907,160.03749898435885,3.3582089552238807,0.0,1.0
62,26,62Fe,,-58878.1,2.8,877.31,36,2.0,8.0,10.0,15.664905993978548,164.22885316267838,1.6129032258064515,0.0,0.0
64,26,64Fe,,-54970.0,5.0,746.4,38,2.0,10.0,12.0,15.999999999999998,162.50000000000003,2.25,0.0,0.0
61,26,61Fe,m,-58058.8,2.6,206.92,35,2.0,7.0,9.0,15.496010072571343,165.1214188060881,1.3278688524590163,0.0,1.0
59,26,59Fe,,-60665.0,0.3,287.02299999999997,33,2.0,5.0,7.0,15.155421094002051,166.96650357798873,0.8305084745762712,0.0,1.0
65,26,65Fe,,-51218.0,5.0,364.0,39,2.0,11.0,13.0,16.166235625781553,161.66235625781556,2.6,0.0,1.0
60,26,60Fe,,-61413.0,3.0,823.83,34,2.0,6.0,8.0,15.32618864787106,166.03371035193652,1.0666666666666667,0.0,0.0
66,26,66Fe,,-50068.0,4.0,574.4,40,2.0,10.0,12.0,16.331620904278438,160.84172102698463,2.9696969696969697,0.0,0.0
58,26,58Fe,,-62155.3,0.3,810.7662,32,2.0,4.0,6.0,14.983685966957935,167.92061859521826,0.6206896551724138,0.0,0.0
56,26,56Fe,i,-49103.5,0.4,846.7778,30,2.0,2.0,4.0,14.637222840091884,169.89633653678084,0.2857142857142857,0.0,0.0
52,26,52Fe,m,-41371.43,0.29,849.45,26,2.0,2.0,4.0,13.93163953576523,174.14549419706543,0.0,0.0,0.0
57,26,57Fe,,-60182.02,0.27,14.4129,31,2.0,3.0,5.0,14.810960957438846,168.89692319886407,0.43859649122807015,0.0,1.0
55,26,55Fe,,-57481.4,0.3,411.42,29,2.0,1.0,3.0,14.462447418811122,170.9198331314042,0.16363636363636364,0.0,1.0
48,26,48Fe,,-18010.0,90.0,969.5,22,2.0,2.0,4.0,13.207708995578505,178.85439264845897,0.3333333333333333,0.0,0.0
53,26,53Fe,,-50947.5,1.7,741.11,27,2.0,1.0,3.0,14.109682667364165,173.04327799597564,0.018867924528301886,0.0,1.0
49,26,49Fe,,-24751.0,24.0,90.0,23,2.0,3.0,5.0,13.390518279406722,177.629324114579,0.1836734693877551,0.0,1.0
50,26,50Fe,i,-25999.0,10.0,764.9,24,2.0,4.0,6.0,13.572088082974531,176.43714507866895,0.08,0.0,0.0
54,26,54Fe,,-56254.6,0.3,1408.19,28,2.0,0.0,2.0,14.286609467713793,171.96844729655496,0.07407407407407407,0.0,0.0
51,26,51Fe,,-40189.2,1.4,253.5,25,2.0,3.0,5.0,13.752451353579682,175.27634078091754,0.0196078431372549,0.0,1.0
66,27,66Co,m,-56234.0,14.0,175.0,39,1.0,11.0,12.0,16.331620904278438,173.70905870914342,2.1818181818181817,1.0,1.0
61,27,61Co,,-62898.2,0.8,1027.48,34,1.0,6.0,7.0,15.496010072571343,178.33113231057516,0.8032786885245902,1.0,0.0
55,27,55Co,i,-49308.6,0.4,2165.89,28,1.0,0.0,1.0,14.462447418811122,184.59341978191654,0.01818181818181818,1.0,0.0
52,27,52Co,,-34344.0,5.0,370.0,25,1.0,3.0,4.0,13.93163953576523,188.07713373283067,0.07692307692307693,1.0,1.0
62,27,62Co,,-61424.0,19.0,22.0,35,1.0,7.0,8.0,15.664905993978548,177.36716141569264,1.032258064516129,1.0,1.0
64,27,64Co,,-59792.0,20.0,107.0,37,1.0,9.0,10.0,15.999999999999998,175.50000000000003,1.5625,1.0,1.0
54,27,54Co,,-48010.1,0.4,197.1,27,1.0,1.0,2.0,14.286609467713793,185.72592308027936,0.0,1.0,1.0
53,27,53Co,,-42659.4,1.7,1327.0,26,1.0,2.0,3.0,14.109682667364165,186.8867402356537,0.018867924528301886,1.0,0.0
